#"Step","Potential Energy (kJ/mole)"
12900,-14.0796460212
12910,-15.7856776626
12920,-15.1429046699
12930,-13.1903575537
12940,-13.3609797898
12950,-16.3265125602
12960,-16.8946650899
12970,-13.6354909549
12980,-11.9388545227
12990,-14.1983800564
13000,-14.6385832667
13010,-12.3217721079
13020,-10.1893918601
13030,-11.4798030911
13040,-14.7790232296
13050,-14.7771093855
13060,-13.568929136
13070,-13.8123429207
13080,-14.5337606807
13090,-15.1209103906
13100,-13.3145711097
13110,-13.0795640822
13120,-12.7067769324
13130,-11.440165679
13140,-11.8612953141
13150,-11.6430487977
13160,-13.1782311446
13170,-11.7926198234
13180,-10.6548549505
13190,-12.8026545262
13200,-13.7901868351
13210,-13.6424257964
13220,-12.962686715
13230,-12.0229125713
13240,-12.8721278834
13250,-13.3149411491
13260,-12.935521936
13270,-12.8651412691
13280,-12.0409482872
13290,-12.6388945963
13300,-13.0231094617
13310,-12.935786018
13320,-13.2277711111
13330,-12.0106601971
13340,-12.7240585429
13350,-13.5837121868
13360,-13.9582348629
13370,-14.8737616055
13380,-14.2824564417
13390,-15.3470071582
13400,-15.8397678255
13410,-15.4539312024
13420,-15.4950833703
13430,-13.4224297386
13440,-13.8613880086
13450,-15.4308623556
13460,-15.0316474261
13470,-14.1680072929
13480,-12.591552222
13490,-12.7314710748
13500,-14.545384937
13510,-13.4764743014
13520,-12.9174854312
13530,-12.8574769753
13540,-12.2005775559
13550,-13.3930990852
13560,-13.4850277992
13570,-12.5768244098
13580,-12.1088128129
13590,-11.5106895491
13600,-13.263348366
13610,-14.1032358533
13620,-12.6281901256
13630,-12.6799455645
13640,-13.0419795843
13650,-14.880862798
13660,-15.8576990369
13670,-15.8554268768
13680,-16.8219737823
13690,-17.5579673468
13700,-17.9304063979
13710,-18.2193355331
13720,-17.100735512
13730,-16.6887736925
13740,-16.4800654291
13750,-16.0161925416
13760,-16.7061373431
13770,-16.7964110121
13780,-15.6977833402
13790,-16.1655410638
13800,-16.4219656813
13810,-17.2893730321
13820,-18.1652773308
13830,-17.7834883338
13840,-17.6453384544
13850,-18.3398910324
13860,-19.3170745917
13870,-19.8207786878
13880,-19.2777901095
13890,-18.8618969819
13900,-19.3376839809
13910,-19.8085469665
13920,-19.7680258492
13930,-18.5181570274
13940,-17.2853996901
13950,-17.8454697393
13960,-19.2241420395
13970,-19.7534326783
13980,-19.1915690918
13990,-18.936358664
14000,-19.7585021615
14010,-20.3852574452
14020,-20.1362746661
14030,-19.0278279027
14040,-18.0341294495
14050,-17.3413493474
14060,-17.7627032469
14070,-17.9293986593
14080,-17.0643113859
14090,-17.1833603953
14100,-18.3089349308
14110,-19.4752687814
14120,-18.1598552604
14130,-16.9112096861
14140,-18.4263913969
14150,-20.0109929787
14160,-19.1977419237
14170,-18.7126413715
14180,-19.4000780527
14190,-19.5970862491
14200,-18.3133830697
14210,-17.5337952343
14220,-18.1694124955
14230,-17.9171815129
14240,-16.7641245354
14250,-16.614930667
14260,-18.0437443858
14270,-18.986070248
14280,-18.1641203712
14290,-17.8556875246
14300,-19.2321875297
14310,-16.7979172288
14320,-15.4190885318
14330,-14.7904990309
14340,-16.9395727723
14350,-18.5968148241
14360,-17.9882920244
14370,-17.1772348444
14380,-18.1495739489
14390,-18.8150712889
14400,-17.6411293368
14410,-15.0976671422
14420,-14.3975407669
14430,-16.2510909697
14440,-15.4504475648
14450,-13.9985417426
14460,-13.6755138976
14470,-15.0639100602
14480,-16.1537746749
14490,-15.6304090107
14500,-16.7037940574
14510,-17.7762652185
14520,-17.5650084425
14530,-17.8740459369
14540,-18.1780355683
14550,-19.6773456106
14560,-18.9784562869
14570,-16.5345224625
14580,-16.9461699596
14590,-18.4572731584
14600,-18.3481765855
14610,-16.4600392985
14620,-15.5198294118
14630,-17.7622196793
14640,-18.916074737
14650,-17.8248651795
14660,-17.2723637614
14670,-19.1831589536
14680,-20.2553274915
14690,-19.3036579713
14700,-19.036185649
14710,-20.3907302765
14720,-21.0514427062
14730,-19.5512186004
14740,-18.4251963464
14750,-19.8813746738
14760,-21.3259732551
14770,-20.021900538
14780,-18.2540062224
14790,-19.5209686294
14800,-21.7828884149
14810,-21.3529741533
14820,-18.7267096182
14830,-18.7265575904
14840,-20.3145958112
14850,-19.8491684774
14860,-18.2882442503
14870,-18.1050379873
14880,-19.5536369547
14890,-20.1972993212
14900,-19.3989565432
14910,-19.2810011491
14920,-19.8027775827
14930,-19.9909995279
14940,-19.7165174111
14950,-19.6620280487
14960,-20.5747449061
14970,-20.7293181326
14980,-19.7438096746
14990,-19.7809746001
15000,-20.1741284529
15010,-20.0464227975
15020,-19.5860526941
15030,-18.751185391
15040,-19.8079368721
15050,-19.3914029743
15060,-18.1222851247
15070,-17.3839065487
15080,-16.7030546723
15090,-18.4522141423
15100,-18.2457037644
15110,-17.8622505641
15120,-18.0764058981
15130,-18.6924477445
15140,-20.0563870441
15150,-18.7287512561
15160,-17.9929143255
15170,-18.224344596
15180,-17.3315443935
15190,-18.2118039983
15200,-18.4604651651
15210,-17.7702396063
15220,-17.8294095555
15230,-17.4016032137
15240,-18.3042451029
15250,-19.4391855114
15260,-18.9259878477
15270,-18.4120587143
15280,-18.5740478683
15290,-19.1640943157
15300,-19.8459859846
15310,-18.6355426848
15320,-18.4479107454
15330,-18.6358935978
15340,-19.1554364139
15350,-19.4832262789
15360,-17.7899736094
15370,-17.619295553
15380,-18.4887346419
15390,-18.4257914002
15400,-18.8859803264
15410,-17.963803443
15420,-18.4509478479
15430,-19.5112257654
15440,-19.3168459397
15450,-19.7876385068
15460,-20.1032269215
15470,-19.6610925593
15480,-19.0371959721
15490,-18.7018123097
15500,-20.0988578488
15510,-18.9832735453
15520,-16.9194873042
15530,-16.7624599253
15540,-18.5106429412
15550,-19.6172327646
15560,-17.9453406707
15570,-17.2304924983
15580,-19.7924781468
15590,-19.2305076029
15600,-18.9425203868
15610,-18.9881634626
15620,-16.7624607675
15630,-16.4727927808
15640,-15.0281572604
15650,-16.0617599632
15660,-18.2607782482
15670,-15.3886318193
15680,-14.695118881
15690,-16.0748676638
15700,-17.5509056843
15710,-17.8019722741
15720,-15.1261880608
15730,-15.4134248052
15740,-18.2041031722
15750,-17.808186386
15760,-16.6321592198
15770,-16.7781318115
15780,-18.0502791553
15790,-18.3480132182
15800,-16.7560231943
15810,-16.4023620308
15820,-16.7221551657
15830,-16.9410807752
15840,-15.8769208459
15850,-16.0727776382
15860,-16.8243572359
15870,-16.088234223
15880,-14.9790783738
15890,-14.9774044305
15900,-15.9431629868
15910,-15.9356851213
15920,-15.1803356908
15930,-14.7148342435
15940,-15.8223981653
15950,-17.5077540821
15960,-16.9262609808
15970,-15.2205429475
15980,-15.3492754445
15990,-16.8083774525
16000,-16.2066204825
16010,-13.9838967039
16020,-14.0204022062
16030,-16.0818850906
16040,-15.754439788
16050,-13.8739369687
16060,-13.8032630276
16070,-14.6014660914
16080,-14.8659409468
16090,-13.3910132373
16100,-13.2150061097
16110,-15.0439536543
16120,-14.9211710936
16130,-13.4452755731
16140,-13.1241227847
16150,-15.4153492163
16160,-16.8727510154
16170,-14.5136802974
16180,-14.8728004345
16190,-17.0009403533
16200,-15.9125698276
16210,-14.2280017112
16220,-14.4046435371
16230,-16.364647472
16240,-16.4820582333
16250,-14.2686863422
16260,-14.5166236411
16270,-16.3898669615
16280,-16.525960253
16290,-15.7011025209
16300,-15.4302039772
16310,-17.0315769566
16320,-17.0799782461
16330,-15.8482143106
16340,-16.3930154946
16350,-16.894166275
16360,-16.5926870997
16370,-15.8089192668
16380,-16.3197384031
16390,-17.7276856379
16400,-17.2284478518
16410,-16.5979037021
16420,-16.9759218165
16430,-17.2894551293
16440,-16.4724169463
16450,-16.3420013463
16460,-17.2356648037
16470,-17.8797969095
16480,-16.9328047346
16490,-15.9790507558
16500,-17.4466128713
16510,-18.501158889
16520,-17.4333595999
16530,-15.8201455967
16540,-17.9144580383
16550,-19.0745707174
16560,-18.1553685239
16570,-17.2639146512
16580,-18.276195677
16590,-19.4320047715
16600,-18.6452923052
16610,-16.7947375386
16620,-17.6978377496
16630,-18.6645718813
16640,-18.0456894497
16650,-17.1857249142
16660,-16.7413805178
16670,-17.329226231
16680,-16.9950746975
16690,-16.746260493
16700,-18.8391432233
16710,-17.977556234
16720,-17.0166032653
16730,-16.441303378
16740,-17.4969287292
16750,-19.5078336373
16760,-18.0269173922
16770,-16.9711567116
16780,-17.6353972045
16790,-18.1442951336
16800,-19.6432881715
16810,-19.0805568431
16820,-18.4102244188
16830,-19.2445683236
16840,-17.6238115676
16850,-18.6513911493
16860,-18.5724444904
16870,-19.2111846232
16880,-18.7876340358
16890,-16.2302291515
16900,-18.5129539418
16910,-20.4041069754
16920,-19.1255888282
16930,-17.9185563176
16940,-18.0187623627
16950,-20.2460105934
16960,-21.1862168274
16970,-19.2219679559
16980,-18.1363399206
16990,-18.9628282287
17000,-20.1576855749
17010,-19.6710885593
17020,-17.4002815336
17030,-17.215051047
17040,-18.8372169063
17050,-19.3376568944
17060,-19.6101603166
17070,-20.4820435753
17080,-21.3075412457
17090,-20.967084165
17100,-18.9583070484
17110,-19.5099874007
17120,-19.6624229667
17130,-17.0988416306
17140,-16.343855129
17150,-15.6327068277
17160,-16.0114711537
17170,-16.366091557
17180,-14.8208682556
17190,-17.0654546127
17200,-17.4183414873
17210,-18.3551410304
17220,-18.531355253
17230,-17.8076833323
17240,-18.5955847571
17250,-16.8107645315
17260,-17.6674444904
17270,-18.9791144568
17280,-17.3780064546
17290,-17.7375185435
17300,-16.8201620842
17310,-17.6541684853
17320,-18.7064021597
17330,-16.3040185323
17340,-16.3413346169
17350,-16.182212292
17360,-17.1796634338
17370,-18.1047070196
17380,-14.3619978939
17390,-14.7541079172
17400,-15.2027290223
17410,-15.5725965866
17420,-17.3229088498
17430,-15.6177867102
17440,-17.0508927781
17450,-17.4309588042
17460,-17.449159806
17470,-19.6866569424
17480,-18.6387916731
17490,-17.7556890288
17500,-16.9606841273
17510,-17.664242753
17520,-19.734754845
17530,-16.6086173075
17540,-15.3510284801
17550,-15.9463545636
17560,-17.0673204229
17570,-18.4375214076
17580,-15.8262782275
17590,-14.9823319973
17600,-16.5446533056
17610,-17.5729987693
17620,-18.6802213573
17630,-17.7001385809
17640,-16.1891760774
17650,-16.7397773065
17660,-17.7720059872
17670,-19.7053254156
17680,-20.4973420813
17690,-19.1929919955
17700,-19.1673405275
17710,-20.6717677692
17720,-22.0929350258
17730,-20.602633222
17740,-18.1020768373
17750,-17.2345944153
17760,-16.5754536857
17770,-17.0877851034
17780,-18.582095507
17790,-19.7476386382
17800,-20.6661558703
17810,-19.7669347148
17820,-19.7153879795
17830,-19.6711127537
17840,-19.2209613217
17850,-19.4279611736
17860,-17.9703206364
17870,-20.0160907858
17880,-20.0040985099
17890,-18.2206338845
17900,-18.3413303471
17910,-18.0367476185
17920,-19.6562630996
17930,-17.8070634282
17940,-15.7907572568
17950,-17.1178501437
17960,-16.8606713654
17970,-16.03424949
17980,-15.7942375908
17990,-15.2204908203
18000,-16.8801901744
18010,-15.7391873414
18020,-16.1181794032
18030,-17.8109032707
18040,-16.8443323483
18050,-16.0998997437
18060,-15.0695093131
18070,-16.5407660827
18080,-17.5568181547
18090,-16.0197356127
18100,-14.8841618262
18110,-14.4592513502
18120,-15.52610916
18130,-14.914837712
18140,-13.7799934228
18150,-13.8104606711
18160,-13.9275974181
18170,-13.7045208698
18180,-13.491284079
18190,-14.1153991788
18200,-14.3339605344
18210,-13.7111117665
18220,-13.9590767577
18230,-15.3836882922
18240,-16.0862930283
18250,-15.5501757603
18260,-15.3034212298
18270,-16.16930758
18280,-17.5195970544
18290,-18.0553675874
18300,-17.7234440061
18310,-18.0307007259
18320,-18.2402596108
18330,-17.9470480024
18340,-17.460525111
18350,-16.7285025736
18360,-16.0508477447
18370,-15.263704632
18380,-14.630583175
18390,-15.1160488837
18400,-14.6564457669
18410,-14.7877078911
18420,-16.0723550662
18430,-15.5618261059
18440,-16.3210034874
18450,-16.715214841
18460,-16.5595330889
18470,-17.9209318242
18480,-17.8034182061
18490,-17.4073126664
18500,-18.3762986407
18510,-17.6924102533
18520,-18.3089602001
18530,-18.220867335
18540,-17.1540087464
18550,-17.6209537717
18560,-17.078667076
18570,-17.1419584111
18580,-17.6415444753
18590,-16.6891296609
18600,-17.5706687709
18610,-17.6379138966
18620,-17.323575005
18630,-17.00133234
18640,-16.5522364376
18650,-18.2990201623
18660,-18.734187249
18670,-18.5979002161
18680,-19.1419747222
18690,-19.4031447012
18700,-19.9610463456
18710,-19.1869703296
18720,-18.1907505116
18730,-18.6359317765
18740,-18.6846444212
18750,-18.5829121309
18760,-17.9397351499
18770,-18.6826113866
18780,-19.2711595031
18790,-19.103320239
18800,-19.4908078159
18810,-19.8875952693
18820,-20.2806099176
18830,-19.6373909733
18840,-18.9031150793
18850,-20.4222609664
18860,-20.1123171011
18870,-18.6302330677
18880,-16.7885626144
18890,-17.313330813
18900,-18.9951977667
18910,-18.0442201456
18920,-17.0254504901
18930,-17.9432713187
18940,-18.8300090217
18950,-18.3388087175
18960,-16.8920627771
18970,-17.8265320741
18980,-18.7418467105
18990,-18.0651954467
19000,-18.2443338943
19010,-18.2270047816
19020,-18.9554638018
19030,-18.2325600231
19040,-17.3286074947
19050,-19.001102705
19060,-19.0913348109
19070,-17.6816542107
19080,-16.1967988573
19090,-17.0921869997
19100,-18.0515391464
19110,-16.0185886211
19120,-15.4359845942
19130,-16.8554650822
19140,-17.856088676
19150,-17.4755263932
19160,-15.9405487085
19170,-17.0341339487
19180,-18.3873918852
19190,-16.782693995
19200,-15.0996720735
19210,-15.9891027409
19220,-17.5212830663
19230,-15.9219685815
19240,-14.2366128011
19250,-15.953987739
19260,-16.2147928628
19270,-15.0625777027
19280,-14.6323119631
19290,-14.3403658986
19300,-15.9293846643
19310,-16.7435960147
19320,-15.2329818249
19330,-14.9605891068
19340,-15.3653030351
19350,-15.9153115877
19360,-15.1095004421
19370,-14.8666233486
19380,-16.1719184374
19390,-15.742082704
19400,-14.1171135572
19410,-14.7790343725
19420,-16.557101505
19430,-17.0190005034
19440,-14.8968530646
19450,-13.7278823139
19460,-16.5098191165
19470,-16.9744792926
19480,-15.658483961
19490,-13.5370135461
19500,-13.5497464178
19510,-17.6851849642
19520,-16.1732549543
19530,-14.2630063135
19540,-15.692541911
19550,-16.1057739006
19560,-17.7580591087
19570,-16.7268513717
19580,-16.5161511604
19590,-18.0274000124
19600,-16.7144518291
19610,-16.9008847047
19620,-17.2618132784
19630,-17.2505667971
19640,-18.1169311478
19650,-16.0753698647
19660,-17.0066029631
19670,-18.5236369518
19680,-18.974824406
19690,-18.9143017648
19700,-16.1798790333
19710,-17.2213630751
19720,-19.2953663929
19730,-18.6667583028
19740,-18.3305357594
19750,-17.1672283805
19760,-17.6342457495
19770,-17.519470073
19780,-16.8514461758
19790,-17.301812333
19800,-17.590474835
19810,-17.2114468177
19820,-17.2122681386
19830,-16.7310352589
19840,-17.8350080275
19850,-18.9973326608
19860,-18.7427141901
19870,-19.9966729983
19880,-21.3372266309
19890,-21.3119344947
19900,-20.7708768847
19910,-19.0393780843
19920,-19.7293824632
19930,-19.4278665568
19940,-18.7002558024
19950,-18.3788912122
19960,-18.5387540395
19970,-19.8444182187
19980,-19.3757572759
19990,-19.2310588989
20000,-19.6784011888
20010,-19.2498415069
20020,-19.6438539848
20030,-19.1161069859
20040,-18.7150647583
20050,-19.9162306701
20060,-19.1586031006
20070,-18.1077430148
20080,-18.8241356951
20090,-19.3140185811
20100,-19.2938534488
20110,-18.3100554034
20120,-18.2109915401
20130,-19.4885892622
20140,-19.5125972158
20150,-18.8856834131
20160,-18.6962073597
20170,-18.9145034742
20180,-18.9203391207
20190,-18.3904022091
20200,-18.4257599962
20210,-18.802845798
20220,-18.9272285634
20230,-18.5234512286
20240,-18.4318565172
20250,-18.8823584873
20260,-19.0417988046
20270,-18.6646140704
20280,-18.8587972247
20290,-19.6068230315
20300,-19.2006754923
20310,-18.5901649155
20320,-19.0160495489
20330,-19.7063925815
20340,-19.4285096004
20350,-18.7953805577
20360,-19.3295977236
20370,-19.3153619581
20380,-18.6166538474
20390,-18.9690653488
20400,-19.2583001264
20410,-19.1463389883
20420,-18.6542885627
20430,-17.1771386584
20440,-18.7076053389
20450,-20.4404576246
20460,-20.0296649339
20470,-19.5162828844
20480,-19.7886123908
20490,-21.0351806874
20500,-20.5742765741
20510,-20.0776942415
20520,-19.7709835542
20530,-19.0666442343
20540,-18.7671509689
20550,-19.8549025382
20560,-21.5292822228
20570,-21.5297738024
20580,-19.6526057081
20590,-18.3985605783
20600,-18.307552295
20610,-18.4236025103
20620,-18.0461245034
20630,-17.4033056066
20640,-17.3619677353
20650,-17.9144789896
20660,-18.148526021
20670,-17.7108978905
20680,-17.7581678998
20690,-18.5942005594
20700,-18.7037225166
20710,-18.7571650435
20720,-19.3040167694
20730,-19.9559817675
20740,-20.378107689
20750,-20.0962356759
20760,-19.323174272
20770,-18.5903239945
20780,-17.5602395075
20790,-16.5916056321
20800,-15.6902866113
20810,-15.9952721358
20820,-16.5625051111
20830,-16.6430139329
20840,-16.9397147086
20850,-17.6770936216
20860,-18.3052849487
20870,-17.6377945196
20880,-16.586574632
20890,-17.1144311663
20900,-17.9882569513
20910,-18.1027772677
20920,-16.9104206619
20930,-16.6192938998
20940,-17.6720541488
20950,-17.2529784115
20960,-16.8131821821
20970,-16.4636145339
20980,-16.7596841111
20990,-16.7256922935
21000,-16.0533968716
21010,-15.9985364983
21020,-16.2030073854
21030,-15.8030335418
21040,-14.9543035269
21050,-14.1460520869
21060,-14.618933539
21070,-15.1007372405
21080,-13.7814973713
21090,-13.7605022063
21100,-15.0641452289
21110,-15.5398344869
21120,-15.3514831457
21130,-14.4607233398
21140,-15.1435457646
21150,-15.9768471424
21160,-14.3497324258
21170,-15.3583785539
21180,-15.0452637826
21190,-16.0569277427
21200,-16.8662716777
21210,-16.2075530103
21220,-17.7260677468
21230,-17.8171380524
21240,-16.4867507052
21250,-15.4150803291
21260,-15.1401574191
21270,-15.2706769444
21280,-15.2757630847
21290,-14.0555560002
21300,-13.7203377685
21310,-14.5226416263
21320,-15.0092836436
21330,-14.866469553
21340,-14.6874362455
21350,-16.2763059614
21360,-17.5797212023
21370,-17.9410816939
21380,-18.9920580816
21390,-18.2438808435
21400,-18.1130078266
21410,-17.6120740539
21420,-17.0544246007
21430,-18.3031818037
21440,-17.6912000371
21450,-17.4817963086
21460,-17.3151189753
21470,-17.5623241782
21480,-19.2795022486
21490,-18.4541878206
21500,-16.9880349359
21510,-17.0654866391
21520,-17.4663882797
21530,-19.3372172421
21540,-19.995112897
21550,-18.2519148663
21560,-17.7098311958
21570,-18.1760049132
21580,-18.5153539771
21590,-17.5188649754
21600,-16.1604644252
21610,-16.8034588268
21620,-17.7257023085
21630,-18.6989738488
21640,-18.9095744534
21650,-19.158753328
21660,-19.6572864942
21670,-19.5386594704
21680,-19.4173168709
21690,-18.9152297748
21700,-17.8883286181
21710,-16.7548819139
21720,-16.3628496918
21730,-18.1535242245
21740,-20.2764688493
21750,-19.8519330565
21760,-18.6050611304
21770,-18.3943876104
21780,-19.7121318376
21790,-19.8973271541
21800,-18.0274622961
21810,-17.4740439817
21820,-18.0169222364
21830,-17.7651878441
21840,-18.3884374094
21850,-17.9301644297
21860,-18.3606050579
21870,-17.7089101008
21880,-16.3032338841
21890,-16.1893371029
21900,-15.9542344488
21910,-15.2741655895
21920,-14.7426117326
21930,-14.8933536165
21940,-16.1795458625
21950,-16.4401784294
21960,-15.2938595521
21970,-15.4646476966
21980,-17.3579966642
21990,-18.7325174838
22000,-17.113575457
22010,-15.2260540641
22020,-16.5033438066
22030,-19.151450816
22040,-18.7258646054
22050,-17.3426167913
22060,-18.0774066225
22070,-18.532130553
22080,-17.6155988464
22090,-17.1950046139
22100,-19.0147008032
22110,-19.7650414891
22120,-18.3552890454
22130,-17.4979181331
22140,-18.3435023286
